Game_ID,Game_Domain_ID,Game_Domain_1,Game_Domain_2,Game_Duration,Game_Score,Game_Feedback_A,Game_Feedback_B,Round_Nr,Round_Duration,Round_Scores,Round_Images_A,Round_Images_B,Message_Nr,Message_Timestamp,Message_Turn,Message_Agent_ID,Message_Agent_Label,Message_Speaker,Message_Type,Message_Text
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",2,1970-01-01 00:00:16.208018,2,A256FHXGSY0E5D,mturk_agent_1,A,selection,<selection> <com> person_couch/COCO_train2014_000000228000.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",3,1970-01-01 00:00:16.936866,2,A3N3LHDJHLHLTQ,mturk_agent_2,B,selection,<selection> <com> person_couch/COCO_train2014_000000228000.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",4,1970-01-01 00:00:26.684846,2,A256FHXGSY0E5D,mturk_agent_1,A,text,bunch of people sitting on a white sofa one of the women has a green laptop?
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",5,1970-01-01 00:00:32.149551,3,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,yes
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",6,1970-01-01 00:00:34.407997,4,A256FHXGSY0E5D,mturk_agent_1,A,selection,<selection> <com> person_couch/COCO_train2014_000000349932.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",7,1970-01-01 00:00:37.247999,4,A3N3LHDJHLHLTQ,mturk_agent_2,B,selection,<selection> <com> person_couch/COCO_train2014_000000349932.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",8,1970-01-01 00:00:39.584764,4,A256FHXGSY0E5D,mturk_agent_1,A,text,a sleeping man with a banana
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",9,1970-01-01 00:00:47.734066,5,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,no
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",10,1970-01-01 00:00:49.485671,6,A256FHXGSY0E5D,mturk_agent_1,A,selection,<selection> <dif> person_couch/COCO_train2014_000000182812.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",11,1970-01-01 00:00:50.694290,6,A256FHXGSY0E5D,mturk_agent_1,A,feedback,<feedback>
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",12,1970-01-01 00:01:02.743152,6,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,3 children sitting on a tan couch with the one in the middle wearing orange
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",13,1970-01-01 00:01:06.996635,7,A256FHXGSY0E5D,mturk_agent_1,A,text,no
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",14,1970-01-01 00:01:09.135536,8,A3N3LHDJHLHLTQ,mturk_agent_2,B,selection,<selection> <dif> person_couch/COCO_train2014_000000226817.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",15,1970-01-01 00:01:16.847996,8,A3N3LHDJHLHLTQ,mturk_agent_2,B,feedback,<feedback>
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",16,1970-01-01 00:01:18.096011,8,A256FHXGSY0E5D,mturk_agent_1,A,next_round,<next_round>
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,1,79,6,"[['person_couch/COCO_train2014_000000182812.jpg', True], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000374239.jpg', False]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000494341.jpg', False], ['person_couch/COCO_train2014_000000536570.jpg', False], ['person_couch/COCO_train2014_000000228000.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000226817.jpg', True]]",17,1970-01-01 00:01:19.028591,9,A3N3LHDJHLHLTQ,mturk_agent_2,B,next_round,<next_round>
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",0,1970-01-01 00:01:23.986979,0,A256FHXGSY0E5D,mturk_agent_1,A,text,banana sleeper again
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",1,1970-01-01 00:01:31.547591,1,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,no
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",2,1970-01-01 00:01:33.185240,2,A256FHXGSY0E5D,mturk_agent_1,A,selection,<selection> <dif> person_couch/COCO_train2014_000000182812.jpg
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",3,1970-01-01 00:01:41.009086,2,A256FHXGSY0E5D,mturk_agent_1,A,text,woman laying on a blue sofa with laptop on her stomach?
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",4,1970-01-01 00:01:59.248006,3,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,green?
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",5,1970-01-01 00:02:09.996093,4,A256FHXGSY0E5D,mturk_agent_1,A,text,nah looks blue to me. is there a red shirt hanging over the back of it?
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",6,1970-01-01 00:02:17.844014,5,A3N3LHDJHLHLTQ,mturk_agent_2,B,text,no
34T446B1C1CCFL452KXI34BIIMU0C03OCHAWUVGPI2V9M4X93N01B1X30XKJ,8,person,couch,472,29,col:5<&>partner_u:5<&>self_u:5<&>text:Noneatthistime.,col:5<&>partner_u:5<&>self_u:5<&>text:Veryinterestingalthoughitseemedtohavemovedveryfast.PossiblybecauseitwasmyfirsttimedoingitIwasalittlenervousandunclear.,2,122,6,"[['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000388344.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000228000.jpg', True]]","[['person_couch/COCO_train2014_000000374239.jpg', False], ['person_couch/COCO_train2014_000000226817.jpg', True], ['person_couch/COCO_train2014_000000349932.jpg', True], ['person_couch/COCO_train2014_000000042741.jpg', False], ['person_couch/COCO_train2014_000000133384.jpg', False], ['person_couch/COCO_train2014_000000024105.jpg', True]]",7,1970-01-01 00:02:19.996015,6,A256FHXGSY0E5D,mturk_agent_1,A,selection,<selection> <dif> person_couch/COCO_train2014_000000494341.jpg
